CLIENT_id,surv_time,status,extra_attempts,main_extra_attempt,stuck,mean_time
24441,35.8,0,0,NA,anagrafica-d,5.96666666666667
24441,35.8,0,0,NA,antiriciclaggio,5.96666666666667
24442,17.816666666666666,1,1,anagrafica-a,conclude,1.97962962962963
24442,17.816666666666666,1,1,anagrafica-a,contract-subscription,1.97962962962963
24443,0.11666666666666667,0,0,NA,antiriciclaggio,0.0194444444444444
24444,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24445,0,0,0,NA,antiriciclaggio,0
24446,4068.7166666666667,0,5,anagrafica-a,contract-subscription,339.059722222222
24447,1.1166666666666667,0,4,anagrafica-a,anagrafica-d,0.111666666666667
24447,1.1166666666666667,0,4,anagrafica-a,antiriciclaggio,0.111666666666667
24448,0.6,0,0,NA,contract-subscription,0.0857142857142857
24449,185.51666666666668,0,0,NA,contract-subscription,46.3791666666667
24450,0,0,0,NA,anagrafica-a,0
24450,0,0,0,NA,codice-fiscale,0
24451,0,0,0,NA,anagrafica-a,0
24451,0,0,0,NA,codice-fiscale,0
24452,199.38333333333333,0,1,anagrafica-c,anagrafica-c,24.9229166666667
24453,9.516666666666667,0,0,NA,antiriciclaggio,1.58611111111111
24454,5541.183333333333,0,2,anagrafica-c,anagrafica-d,692.647916666667
24455,0.45,0,0,NA,contract-subscription,0.0642857142857143
24456,25.55,0,0,NA,contract-subscription,3.65
24457,1.9833333333333334,1,1,anagrafica-d,conclude,0.22037037037037
24457,1.9833333333333334,1,1,anagrafica-d,contract-subscription,0.22037037037037
24458,0.4666666666666667,0,0,NA,contract-subscription,0.0666666666666667
24459,13.216666666666667,0,0,NA,antiriciclaggio,2.20277777777778
24460,0.4,0,0,NA,contract-subscription,0.0571428571428571
24461,0.06666666666666667,0,0,NA,anagrafica-b,0.0222222222222222
24462,203.35,1,0,NA,conclude,25.41875
24463,162.91666666666666,0,5,anagrafica-c,anagrafica-c,13.5763888888889
24464,0,0,0,NA,codice-fiscale,0
24465,0.4166666666666667,0,0,NA,contract-subscription,0.0595238095238095
24466,0.16666666666666666,0,0,NA,antiriciclaggio,0.0277777777777778
24467,182.43333333333334,0,1,anagrafica-c,anagrafica-c,22.8041666666667
24468,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24469,0,0,0,NA,antiriciclaggio,0
24470,0,0,0,NA,contract-subscription,0
24471,711.7166666666667,1,1,anagrafica-c,conclude,79.0796296296296
24471,711.7166666666667,1,1,anagrafica-c,contract-subscription,79.0796296296296
24472,179.31666666666666,0,1,anagrafica-c,anagrafica-c,22.4145833333333
24473,0.08333333333333333,0,0,NA,anagrafica-c,0.0208333333333333
24474,0.15,0,0,NA,contract-subscription,0.0214285714285714
24475,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24476,0.3,0,0,NA,contract-subscription,0.0428571428571429
24477,0,0,0,NA,codice-fiscale,0
24478,0.11666666666666667,0,0,NA,antiriciclaggio,0.0194444444444444
24479,3.4833333333333334,0,6,anagrafica-a,antiriciclaggio,0.290277777777778
24480,0,0,0,NA,codice-fiscale,0
24481,114.25,0,0,NA,contract-subscription,16.3214285714286
24482,0.05,0,0,NA,anagrafica-b,0.0166666666666667
24483,0.48333333333333334,0,0,NA,contract-subscription,0.0690476190476191
24484,0.15,0,0,NA,antiriciclaggio,0.025
24485,33.56666666666667,0,0,NA,anagrafica-d,5.59444444444444
24485,33.56666666666667,0,0,NA,antiriciclaggio,5.59444444444444
24486,0.35,0,0,NA,anagrafica-d,0.0583333333333333
24486,0.35,0,0,NA,antiriciclaggio,0.0583333333333333
24487,0.6,0,0,NA,contract-subscription,0.0857142857142857
24488,4143.283333333334,0,5,anagrafica-a,contract-subscription,345.273611111111
24489,0.36666666666666664,0,0,NA,contract-subscription,0.0523809523809524
24490,0,0,0,NA,anagrafica-a,0
24490,0,0,0,NA,codice-fiscale,0
24491,12.833333333333334,0,1,antiriciclaggio,antiriciclaggio,1.83333333333333
24492,21.566666666666666,0,0,NA,contract-subscription,3.08095238095238
24493,0.06666666666666667,0,1,codice-fiscale,anagrafica-b,0.0166666666666667
24494,0,0,0,NA,anagrafica-a,0
24494,0,0,0,NA,anagrafica-b,0
24494,0,0,0,NA,codice-fiscale,0
24495,0.2,1,0,NA,conclude,0.0285714285714286
24495,0.2,1,0,NA,contract-subscription,0.0285714285714286
24496,0.4,0,0,NA,contract-subscription,0.0571428571428571
24497,0.11666666666666667,1,0,NA,conclude,0.0145833333333333
24497,0.11666666666666667,1,0,NA,contract-subscription,0.0145833333333333
24498,0.08333333333333333,0,0,NA,anagrafica-c,0.0208333333333333
24499,0.15,0,0,NA,anagrafica-c,0.0375
24500,0.13333333333333333,0,0,NA,anagrafica-d,0.0266666666666667
24501,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24502,576.4666666666667,0,10,anagrafica-c,contract-subscription,33.9098039215686
24503,287.96666666666664,0,1,anagrafica-c,anagrafica-c,35.9958333333333
24504,0.6166666666666667,1,2,anagrafica-a,conclude,0.0616666666666667
24504,0.6166666666666667,1,2,anagrafica-a,contract-subscription,0.0616666666666667
24505,18.066666666666666,0,1,anagrafica-b,contract-subscription,2.25833333333333
24506,119.45,0,3,anagrafica-a,antiriciclaggio,13.2722222222222
24507,0.45,0,0,NA,contract-subscription,0.0642857142857143
24508,0.5166666666666667,0,0,NA,contract-subscription,0.0738095238095238
24509,0.11666666666666667,0,0,NA,antiriciclaggio,0.0194444444444444
24510,0.16666666666666666,0,0,NA,contract-subscription,0.0238095238095238
24511,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24512,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
24513,0.55,1,2,anagrafica-a,conclude,0.055
24513,0.55,1,2,anagrafica-a,contract-subscription,0.055
24514,27.716666666666665,1,0,NA,conclude,3.46458333333333
24514,27.716666666666665,1,0,NA,contract-subscription,3.46458333333333
24515,0,0,0,NA,anagrafica-a,0
24515,0,0,0,NA,codice-fiscale,0
24516,0.18333333333333332,1,0,NA,conclude,0.0229166666666667
24517,0,0,0,NA,codice-fiscale,0
24518,0.13333333333333333,0,0,NA,anagrafica-d,0.0222222222222222
24518,0.13333333333333333,0,0,NA,antiriciclaggio,0.0222222222222222
24519,3.1333333333333333,0,0,NA,contract-subscription,0.447619047619048
24520,0.15,1,0,NA,conclude,0.01875
24520,0.15,1,0,NA,contract-subscription,0.01875
24521,0.16666666666666666,1,0,NA,conclude,0.0208333333333333
24522,5.133333333333334,1,0,NA,conclude,0.641666666666667
24522,5.133333333333334,1,0,NA,contract-subscription,0.641666666666667
24523,124.1,0,1,anagrafica-a,anagrafica-c,24.82
24524,0.1,0,0,NA,anagrafica-c,0.025
24525,0.2,1,0,NA,conclude,0.025
24525,0.2,1,0,NA,contract-subscription,0.025
24526,2142.85,0,0,NA,contract-subscription,306.121428571429
24527,0.26666666666666666,0,0,NA,contract-subscription,0.0380952380952381
24528,0.13333333333333333,0,0,NA,contract-subscription,0.019047619047619
24529,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24530,1.9333333333333333,0,0,NA,contract-subscription,0.276190476190476
24531,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24532,0.45,1,3,anagrafica-a,conclude,0.0409090909090909
24533,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
24534,0.3333333333333333,0,0,NA,contract-subscription,0.0476190476190476
24535,0.1,0,0,NA,antiriciclaggio,0.0166666666666667
24536,0.16666666666666666,0,0,NA,contract-subscription,0.0238095238095238
24537,0.05,0,0,NA,anagrafica-b,0.0166666666666667
24538,0.26666666666666666,1,0,NA,conclude,0.0333333333333333
24538,0.26666666666666666,1,0,NA,contract-subscription,0.0333333333333333
24539,0.2,0,1,anagrafica-b,contract-subscription,0.025
24540,334.3833333333333,1,6,anagrafica-c,conclude,23.8845238095238
24541,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
24542,139.7,0,0,NA,anagrafica-d,23.2833333333333
24542,139.7,0,0,NA,antiriciclaggio,23.2833333333333
24543,0.13333333333333333,0,0,NA,contract-subscription,0.019047619047619
24544,0.38333333333333336,0,0,NA,contract-subscription,0.0547619047619048
24545,0.05,0,0,NA,anagrafica-b,0.0166666666666667
24546,46.9,0,0,NA,contract-subscription,6.7
24547,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24548,0.25,1,0,NA,conclude,0.03125
24548,0.25,1,0,NA,contract-subscription,0.03125
24549,0.23333333333333334,0,0,NA,anagrafica-c,0.0583333333333333
24550,0.2,0,0,NA,contract-subscription,0.0285714285714286
24551,0.06666666666666667,0,0,NA,anagrafica-b,0.0222222222222222
24552,366.85,0,0,NA,anagrafica-c,91.7125
24553,0.08333333333333333,0,0,NA,antiriciclaggio,0.0138888888888889
24554,20.066666666666666,0,0,NA,contract-subscription,2.86666666666667
24555,0.23333333333333334,1,0,NA,conclude,0.0291666666666667
24555,0.23333333333333334,1,0,NA,contract-subscription,0.0291666666666667
24556,2943.7166666666667,0,3,codice-fiscale,codice-fiscale,735.929166666667
24557,0.03333333333333333,0,0,NA,anagrafica-a,0.0166666666666667
24558,0.31666666666666665,0,1,anagrafica-b,anagrafica-c,0.0633333333333333
24559,0.05,0,0,NA,anagrafica-b,0.0166666666666667
24560,698.7333333333333,0,5,anagrafica-a,contract-subscription,58.2277777777778
24561,203.4,1,2,anagrafica-a,conclude,20.34
24562,2.8,0,1,anagrafica-d,contract-subscription,0.35
24563,0.05,0,0,NA,anagrafica-b,0.0166666666666667
24564,0.6833333333333333,0,0,NA,contract-subscription,0.0976190476190476
24565,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24566,191.91666666666666,1,3,anagrafica-a,conclude,17.4469696969697
24567,0.2,0,0,NA,antiriciclaggio,0.0333333333333333
24568,0.3,0,0,NA,anagrafica-d,0.05
24568,0.3,0,0,NA,antiriciclaggio,0.05
24569,0.35,1,5,anagrafica-a,conclude,0.0269230769230769
24570,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
24571,0.55,1,5,anagrafica-a,conclude,0.0423076923076923
24571,0.55,1,5,anagrafica-a,contract-subscription,0.0423076923076923
24572,0.4666666666666667,0,5,anagrafica-a,contract-subscription,0.0388888888888889
24573,0.11666666666666667,0,0,NA,anagrafica-d,0.0194444444444444
24573,0.11666666666666667,0,0,NA,antiriciclaggio,0.0194444444444444
24574,0,0,0,NA,codice-fiscale,0
24575,0.03333333333333333,0,1,anagrafica-a,anagrafica-a,0.0111111111111111
24576,0,0,0,NA,anagrafica-a,0
24576,0,0,0,NA,codice-fiscale,0
24577,0.25,0,2,anagrafica-b,anagrafica-d,0.03125
24577,0.25,0,2,anagrafica-b,antiriciclaggio,0.03125
24578,0.31666666666666665,0,0,NA,contract-subscription,0.0452380952380952
24579,0.08333333333333333,0,0,NA,anagrafica-b,0.0277777777777778
24580,0.23333333333333334,0,0,NA,contract-subscription,0.0333333333333333
24581,0.2,0,0,NA,antiriciclaggio,0.0333333333333333
24582,0.26666666666666666,1,1,codice-fiscale,conclude,0.0296296296296296
24582,0.26666666666666666,1,1,codice-fiscale,contract-subscription,0.0296296296296296
24583,190.83333333333334,0,1,anagrafica-c,anagrafica-c,23.8541666666667
24584,0.18333333333333332,0,0,NA,contract-subscription,0.0261904761904762
24585,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24586,0.9,0,0,NA,contract-subscription,0.128571428571429
24587,0.36666666666666664,1,0,NA,conclude,0.0458333333333333
24588,0,0,0,NA,codice-fiscale,0
24589,0.31666666666666665,0,0,NA,contract-subscription,0.0452380952380952
24590,0.03333333333333333,0,0,NA,anagrafica-a,0.0166666666666667
24591,0.31666666666666665,0,0,NA,contract-subscription,0.0452380952380952
24592,1425.9166666666667,0,5,anagrafica-a,contract-subscription,118.826388888889
24593,187.21666666666667,1,2,codice-fiscale,conclude,18.7216666666667
24594,0.35,1,5,anagrafica-a,conclude,0.0269230769230769
24595,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24596,0.3,0,1,codice-fiscale,antiriciclaggio,0.0428571428571429
24597,0.15,1,0,NA,conclude,0.01875
24597,0.15,1,0,NA,contract-subscription,0.01875
24598,0.016666666666666666,0,0,NA,anagrafica-a,0.00555555555555556
24598,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24599,0.16666666666666666,0,0,NA,contract-subscription,0.0238095238095238
24600,0.016666666666666666,0,0,NA,antiriciclaggio,0.00833333333333333
24601,0.06666666666666667,0,1,anagrafica-a,anagrafica-b,0.0166666666666667
24602,2016.9666666666667,0,5,anagrafica-a,anagrafica-d,183.360606060606
24603,0.7666666666666667,0,0,NA,anagrafica-c,0.191666666666667
24604,949,1,0,NA,conclude,118.625
24604,949,1,0,NA,contract-subscription,118.625
24605,0,0,0,NA,anagrafica-a,0
24605,0,0,0,NA,codice-fiscale,0
24606,1224.2333333333333,0,1,anagrafica-c,contract-subscription,153.029166666667
24607,0.5,1,0,NA,conclude,0.0625
24607,0.5,1,0,NA,contract-subscription,0.0625
24608,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24609,0.23333333333333334,0,0,NA,contract-subscription,0.0333333333333333
24610,0.26666666666666666,1,0,NA,conclude,0.0333333333333333
24610,0.26666666666666666,1,0,NA,contract-subscription,0.0333333333333333
24611,169.38333333333333,0,1,anagrafica-c,anagrafica-c,21.1729166666667
24612,0.11666666666666667,0,0,NA,antiriciclaggio,0.0194444444444444
24613,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24614,0.36666666666666664,0,0,NA,contract-subscription,0.0523809523809524
24615,0.21666666666666667,0,0,NA,antiriciclaggio,0.0361111111111111
24616,0.3,0,0,NA,contract-subscription,0.0428571428571429
24617,0.016666666666666666,0,0,NA,anagrafica-a,0.00555555555555556
24617,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24618,4.183333333333334,1,0,NA,conclude,0.522916666666667
24618,4.183333333333334,1,0,NA,contract-subscription,0.522916666666667
24619,0,0,0,NA,anagrafica-a,0
24619,0,0,0,NA,codice-fiscale,0
24620,0.25,0,4,anagrafica-a,antiriciclaggio,0.025
24621,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24622,0.18333333333333332,0,0,NA,contract-subscription,0.0261904761904762
24623,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24624,0.15,0,0,NA,contract-subscription,0.0214285714285714
24625,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
24626,0.11666666666666667,0,0,NA,anagrafica-d,0.0194444444444444
24626,0.11666666666666667,0,0,NA,antiriciclaggio,0.0194444444444444
24627,0,0,0,NA,antiriciclaggio,0
24628,17.8,1,0,NA,conclude,2.225
24628,17.8,1,0,NA,contract-subscription,2.225
24629,0.21666666666666667,0,3,anagrafica-a,anagrafica-a,0.0361111111111111
24629,0.21666666666666667,0,3,anagrafica-a,anagrafica-b,0.0361111111111111
24629,0.21666666666666667,0,3,anagrafica-a,codice-fiscale,0.0361111111111111
24630,0.1,0,0,NA,anagrafica-a,0.05
24631,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24632,0.2833333333333333,0,1,codice-fiscale,contract-subscription,0.0354166666666667
24633,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24634,0.4,1,0,NA,conclude,0.05
24634,0.4,1,0,NA,contract-subscription,0.05
24635,216.43333333333334,1,0,NA,antiriciclaggio,72.1444444444444
24636,0,0,0,NA,anagrafica-a,0
24636,0,0,0,NA,codice-fiscale,0
24637,0.15,1,0,NA,conclude,0.01875
24637,0.15,1,0,NA,contract-subscription,0.01875
24638,0,0,0,NA,codice-fiscale,0
24639,0.13333333333333333,0,0,NA,contract-subscription,0.019047619047619
24640,0.06666666666666667,0,0,NA,anagrafica-b,0.0222222222222222
24641,186.28333333333333,0,1,anagrafica-c,anagrafica-c,23.2854166666667
24642,0,1,0,NA,conclude,0
24643,3219.9166666666665,1,0,NA,conclude,402.489583333333
24644,191.53333333333333,1,0,NA,conclude,23.9416666666667
24645,0.5833333333333334,0,1,anagrafica-d,contract-subscription,0.0729166666666667
24646,0,0,0,NA,anagrafica-a,0
24646,0,0,0,NA,codice-fiscale,0
24647,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24648,214.53333333333333,0,0,NA,anagrafica-b,71.5111111111111
24649,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
24650,0.08333333333333333,0,0,NA,anagrafica-d,0.0166666666666667
24651,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24652,0.18333333333333332,0,0,NA,anagrafica-d,0.0366666666666667
24653,0.38333333333333336,1,0,NA,conclude,0.0479166666666667
24654,0.1,0,0,NA,anagrafica-c,0.025
24655,0,0,0,NA,codice-fiscale,0
24656,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24657,0.16666666666666666,0,0,NA,contract-subscription,0.0238095238095238
24658,0.1,0,0,NA,anagrafica-c,0.025
24659,0,0,0,NA,codice-fiscale,0
24660,0.2833333333333333,0,0,NA,contract-subscription,0.0404761904761905
24661,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24662,0.15,1,0,NA,conclude,0.01875
24662,0.15,1,0,NA,contract-subscription,0.01875
24663,0.21666666666666667,0,0,NA,contract-subscription,0.030952380952381
24664,0.15,1,1,codice-fiscale,conclude,0.0166666666666667
24664,0.15,1,1,codice-fiscale,contract-subscription,0.0166666666666667
24665,0.13333333333333333,0,0,NA,antiriciclaggio,0.0222222222222222
24666,1817.2166666666667,0,0,NA,contract-subscription,259.602380952381
24667,0,0,0,NA,antiriciclaggio,0
24668,719.4,0,8,anagrafica-a,contract-subscription,47.96
24669,0.03333333333333333,0,1,anagrafica-a,anagrafica-a,0.0111111111111111
24670,9.333333333333334,1,0,NA,conclude,1.16666666666667
24670,9.333333333333334,1,0,NA,contract-subscription,1.16666666666667
24671,146.08333333333334,0,3,anagrafica-c,anagrafica-c,14.6083333333333
24672,2516.866666666667,0,2,anagrafica-c,contract-subscription,279.651851851852
24673,7.083333333333333,0,1,anagrafica-d,contract-subscription,0.885416666666667
24674,0.2,0,0,NA,contract-subscription,0.0285714285714286
24675,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24676,0.31666666666666665,0,5,anagrafica-a,anagrafica-d,0.0316666666666667
24677,0.16666666666666666,0,0,NA,contract-subscription,0.0238095238095238
24678,0.2833333333333333,0,0,NA,contract-subscription,0.0404761904761905
24679,0.21666666666666667,0,0,NA,contract-subscription,0.030952380952381
24680,215.83333333333334,0,0,NA,anagrafica-c,53.9583333333333
24681,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24682,0.21666666666666667,0,0,NA,contract-subscription,0.030952380952381
24683,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24684,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24685,438.8666666666667,1,1,anagrafica-d,conclude,48.762962962963
24686,0.15,1,0,NA,conclude,0.01875
24686,0.15,1,0,NA,contract-subscription,0.01875
24687,0.16666666666666666,0,1,anagrafica-a,contract-subscription,0.0208333333333333
24688,69.6,0,0,NA,contract-subscription,9.94285714285714
24689,1.0666666666666667,1,0,NA,conclude,0.133333333333333
24689,1.0666666666666667,1,0,NA,contract-subscription,0.133333333333333
24690,0.35,0,0,NA,contract-subscription,0.05
24691,0.6,0,0,NA,contract-subscription,0.0857142857142857
24692,0.21666666666666667,0,0,NA,antiriciclaggio,0.0361111111111111
24693,4037.9333333333334,1,3,anagrafica-a,anagrafica-b,367.084848484848
24694,0.15,0,0,NA,antiriciclaggio,0.025
24695,14.316666666666666,1,0,NA,conclude,1.78958333333333
24695,14.316666666666666,1,0,NA,contract-subscription,1.78958333333333
24696,0.05,0,0,NA,anagrafica-b,0.0166666666666667
24697,0.2833333333333333,0,5,anagrafica-a,anagrafica-d,0.0236111111111111
24697,0.2833333333333333,0,5,anagrafica-a,contract-subscription,0.0236111111111111
24698,0.18333333333333332,0,0,NA,contract-subscription,0.0261904761904762
24699,0.18333333333333332,1,0,NA,conclude,0.0229166666666667
24699,0.18333333333333332,1,0,NA,contract-subscription,0.0229166666666667
24700,0.3,1,0,NA,conclude,0.0375
24700,0.3,1,0,NA,contract-subscription,0.0375
24701,170.15,1,0,NA,conclude,21.26875
24702,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24703,0.1,0,0,NA,antiriciclaggio,0.0166666666666667
24704,0.18333333333333332,0,0,NA,contract-subscription,0.0261904761904762
24705,6.483333333333333,0,0,NA,antiriciclaggio,1.08055555555556
24706,0.1,0,0,NA,anagrafica-c,0.025
24707,0.18333333333333332,1,5,anagrafica-a,conclude,0.0141025641025641
24707,0.18333333333333332,1,5,anagrafica-a,contract-subscription,0.0141025641025641
24708,0,0,0,NA,codice-fiscale,0
24709,5.3,0,0,NA,contract-subscription,0.757142857142857
24710,0.21666666666666667,0,0,NA,contract-subscription,0.030952380952381
24711,0,0,0,NA,codice-fiscale,0
24712,1919.9333333333334,0,9,anagrafica-a,anagrafica-d,127.995555555556
24713,0,0,0,NA,anagrafica-a,0
24713,0,0,0,NA,codice-fiscale,0
24714,0.016666666666666666,0,0,NA,anagrafica-a,0.00555555555555556
24714,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24715,0.36666666666666664,0,2,anagrafica-c,anagrafica-d,0.0407407407407407
24715,0.36666666666666664,0,2,anagrafica-c,contract-subscription,0.0407407407407407
24716,0.26666666666666666,0,0,NA,antiriciclaggio,0.0444444444444444
24717,179.36666666666667,0,1,anagrafica-c,anagrafica-c,22.4208333333333
24718,164.08333333333334,0,1,anagrafica-c,anagrafica-c,20.5104166666667
24719,0.25,0,0,NA,antiriciclaggio,0.0416666666666667
24720,127.58333333333333,0,1,anagrafica-c,anagrafica-c,15.9479166666667
24721,0.06666666666666667,0,0,NA,anagrafica-b,0.0222222222222222
24722,941.8333333333334,1,0,NA,conclude,117.729166666667
24722,941.8333333333334,1,0,NA,contract-subscription,117.729166666667
24723,0,0,0,NA,codice-fiscale,0
24724,0.3,0,0,NA,antiriciclaggio,0.05
24725,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
24726,0.03333333333333333,0,1,codice-fiscale,codice-fiscale,0.0166666666666667
24727,0.3,0,0,NA,antiriciclaggio,0.05
24728,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24729,181.6,0,1,anagrafica-c,anagrafica-c,22.7
24730,0,0,0,NA,codice-fiscale,0
24730,0,0,0,NA,rapporto,0
24731,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24732,1.4166666666666667,0,0,NA,contract-subscription,0.202380952380952
24733,0.06666666666666667,0,0,NA,anagrafica-c,0.0166666666666667
24734,0.16666666666666666,0,0,NA,contract-subscription,0.0238095238095238
24735,0.016666666666666666,0,1,codice-fiscale,codice-fiscale,0.00833333333333333
24736,0.05,0,0,NA,antiriciclaggio,0.0166666666666667
24737,0.5833333333333334,1,0,NA,conclude,0.0729166666666667
24737,0.5833333333333334,1,0,NA,contract-subscription,0.0729166666666667
24738,0.18333333333333332,0,0,NA,antiriciclaggio,0.0305555555555556
24739,0,0,0,NA,codice-fiscale,0
24740,0.7166666666666667,0,1,contract-subscription,contract-subscription,0.0895833333333333
24740,0.7166666666666667,0,1,contract-subscription,contract-subscription,0.0895833333333333
24741,6.466666666666667,0,0,NA,antiriciclaggio,1.07777777777778
24742,168.83333333333334,1,0,NA,conclude,21.1041666666667
24743,64.13333333333334,0,0,NA,anagrafica-d,10.6888888888889
24743,64.13333333333334,0,0,NA,antiriciclaggio,10.6888888888889
24744,0.25,1,0,NA,conclude,0.03125
24744,0.25,1,0,NA,contract-subscription,0.03125
24745,0.15,0,0,NA,contract-subscription,0.0214285714285714
24746,0.11666666666666667,0,0,NA,contract-subscription,0.0166666666666667
24747,1.0333333333333334,0,0,NA,antiriciclaggio,0.172222222222222
24748,0.13333333333333333,0,0,NA,contract-subscription,0.019047619047619
24749,0.06666666666666667,0,0,NA,anagrafica-b,0.0222222222222222
24750,0.9166666666666666,0,0,NA,contract-subscription,0.130952380952381
24751,0.016666666666666666,0,0,NA,anagrafica-a,0.00555555555555556
24751,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24752,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24753,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
24754,0.16666666666666666,0,1,codice-fiscale,codice-fiscale,0.0238095238095238
24755,2035.2333333333333,1,2,conclude,conclude,203.523333333333
24756,1606.1833333333334,1,3,anagrafica-a,conclude,146.016666666667
24756,1606.1833333333334,1,3,anagrafica-a,contract-subscription,146.016666666667
24757,187.53333333333333,0,1,anagrafica-c,anagrafica-c,23.4416666666667
24758,0.36666666666666664,0,4,anagrafica-b,contract-subscription,0.0366666666666667
24759,0,0,0,NA,codice-fiscale,0
24760,0.23333333333333334,0,5,anagrafica-a,contract-subscription,0.0194444444444444
24761,0.8,0,0,NA,contract-subscription,0.114285714285714
24762,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
24763,0,0,0,NA,codice-fiscale,0
24764,0,0,0,NA,anagrafica-a,0
24764,0,0,0,NA,codice-fiscale,0
24765,0.31666666666666665,1,0,NA,conclude,0.0395833333333333
24765,0.31666666666666665,1,0,NA,contract-subscription,0.0395833333333333
24766,0.15,0,0,NA,antiriciclaggio,0.025
24767,0.2833333333333333,1,0,NA,conclude,0.0354166666666667
24768,461.51666666666665,0,0,NA,antiriciclaggio,65.9309523809524
24769,4543.583333333333,1,13,anagrafica-a,conclude,227.179166666667
24769,4543.583333333333,1,13,anagrafica-a,contract-subscription,227.179166666667
24770,0.06666666666666667,0,0,NA,anagrafica-c,0.0166666666666667
24771,0.016666666666666666,0,1,codice-fiscale,anagrafica-a,0.00555555555555556
24772,0.1,0,1,anagrafica-a,antiriciclaggio,0.0142857142857143
24773,0.21666666666666667,0,0,NA,contract-subscription,0.030952380952381
24774,0.26666666666666666,0,1,antiriciclaggio,contract-subscription,0.0333333333333333
24775,0.36666666666666664,1,0,NA,conclude,0.0458333333333333
24776,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24777,0.25,0,0,NA,anagrafica-c,0.0625
24778,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
24779,0.45,0,5,anagrafica-a,contract-subscription,0.0409090909090909
24780,0.3333333333333333,0,0,NA,contract-subscription,0.0476190476190476
24781,0.36666666666666664,0,10,anagrafica-a,contract-subscription,0.0215686274509804
24782,0.1,0,0,NA,anagrafica-a,0.05
24783,3410.366666666667,0,4,anagrafica-a,contract-subscription,310.033333333333
24784,0.2833333333333333,0,3,anagrafica-a,anagrafica-a,0.0404761904761905
24784,0.2833333333333333,0,3,anagrafica-a,anagrafica-b,0.0404761904761905
24784,0.2833333333333333,0,3,anagrafica-a,codice-fiscale,0.0404761904761905
24785,0.03333333333333333,0,0,NA,anagrafica-a,0.0166666666666667
24786,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
24787,213.7,0,0,NA,anagrafica-c,53.425
24788,0.13333333333333333,0,0,NA,anagrafica-c,0.0333333333333333
24789,3924.133333333333,0,2,anagrafica-a,anagrafica-c,436.014814814815
24790,47.983333333333334,1,1,anagrafica-d,conclude,5.33148148148148
24790,47.983333333333334,1,1,anagrafica-d,contract-subscription,5.33148148148148
24791,0.15,1,0,NA,conclude,0.01875
24791,0.15,1,0,NA,contract-subscription,0.01875
24792,0.23333333333333334,0,0,NA,contract-subscription,0.0333333333333333
